,법정동시군구코드,법정동,단지명,지번,전용면적,계약년도,계약월,계약일,보증금액,월세금액,층,건축년도,계약기간,계약구분,갱신요구권사용,종전계약보증금,종전계약월세,단지일련번호,roadnm,roadnmbcd,roadnmbonbun,roadnmbubun,roadnmcd,roadnmseq,roadnmsggcd
5992,11650,잠원동,신반포27,56-2,53.46,2022,5,6,30870,0,3,1985,22.05~24.05,신규,None,,,11650-124,잠원로8길 3,0,00003,00000,4163529,1,11650
5993,11650,우면동,서초힐스,773,59.91,2022,5,3,57750,0,11,2012,22.07~23.07,갱신,None,54000,,11650-3821,양재대로2길 90,0,00090,00000,4163748,1,11650
5994,11650,방배동,삼성래미안1,2626,114.94,2022,5,6,118000,0,4,2003,22.06~24.06,신규,None,,,11650-503,방배선행길 2,0,00002,00000,4163671,1,11650
5995,11650,잠원동,신반포4,70,105.89,2022,5,2,79800,0,9,1979,22.07~24.07,갱신,사용,76000,,11650-125,잠원로 37-48,0,00037,00048,3121019,1,11650
5996,11650,서초동,더샵서초,1445-14,33.06,2022,5,6,45150,0,31,2006,22.06~23.08,갱신,None,43000,,11650-3284,서초중앙로2길 21,0,00021,00000,4163718,1,11650
5997,11650,잠원동,강변,53-15,66.29,2022,5,5,80000,0,15,1987,22.07~24.07,신규,None,,,11650-97,잠원로 166-17,0,00166,00017,3121019,1,11650
5998,11650,서초동,래미안서초에스티지S,1754,111.01,2022,5,6,150000,150,30,2018,22.06~24.06,신규,None,,,11650-4622,서운로 104,0,00104,00000,3121016,1,11650
5999,11650,반포동,반포래미안아이파크,1341,99.92,2022,5,4,20000,640,19,2018,22.06~24.06,신규,None,,,11650-4678,서초중앙로 220,0,00220,00000,3121024,2,11650
6000,11650,잠원동,동아,157,84.91,2022,5,3,99000,0,5,2002,22.05~24.05,갱신,사용,95000,,11650-102,신반포로33길 15,0,00015,00000,4163453,1,11650
6001,11650,서초동,아크로비스타,1685-3,220.55,2022,5,4,189000,0,24,2004,22.05~24.05,갱신,사용,180000,,11650-724,서초중앙로 188,0,00188,00000,3121024,3,11650
6002,11650,서초동,아크로비스타,1685-3,138.96,2022,5,6,150000,170,14,2004,22.07~24.07,신규,None,,,11650-724,서초중앙로 188,0,00188,00000,3121024,3,11650
6003,11650,서초동,동아아파트,1344-7,19.81,2022,5,5,23100,0,5,2015,22.06~24.06,갱신,None,22000,,11650-4142,서운로11길 13,0,00013,00000,4163372,1,11650
6004,11650,반포동,현대동궁아파트,64-5,81.9,2022,5,4,66150,0,9,1991,22.07~24.07,갱신,사용,63000,,11650-236,사평대로 154,0,00154,00000,2121001,2,11650
6005,11650,서초동,서초한양수자인,1344-2,84.32,2022,5,3,43000,63,4,2013,22.05~24.05,갱신,사용,43000,60,11650-4006,서운로11길 23,None,00023,00000,4163372,0,11650
6006,11650,반포동,반포리체,30-26,59.993,2022,5,5,130000,0,13,2010,22.07~24.07,신규,None,,,11650-3617,고무래로 35,0,00035,00000,3121001,1,11650
6007,11650,서초동,신동아아파트(1차),1333,75.86,2022,5,4,35000,0,6,1978,22.05~24.05,신규,None,,,11650-53,사임당로 137,0,00137,00000,3121014,1,11650
6008,11650,잠원동,월드메르디앙,33-11,84.78,2022,5,3,10000,169,10,2002,None,갱신,사용,10000,160,11650-135,신반포로45길 71,0,00071,00000,4163459,1,11650
6009,11650,잠원동,반포센트럴자이,162,114.78,2022,5,3,210000,0,35,2020,22.05~24.05,갱신,None,190000,,11650-4805,반포대로 310-6,0,00310,00006,2121003,1,11650
6010,11650,서초동,삼풍아파트,1685,130.73,2022,5,4,148000,0,11,1988,22.07~24.07,신규,None,,,11650-28,서초중앙로 200,0,00200,00000,3121024,3,11650
6011,11650,서초동,서초교대e편한세상,1686-9,84.97,2022,5,4,90000,150,18,2010,22.06~24.06,신규,None,,,11650-3579,서초중앙로24길 33,0,00033,00000,4163710,1,11650
6012,11650,서초동,우성아파트,1326-17,134.91,2022,5,4,100000,150,22,1998,22.07~24.07,신규,None,,,11650-60,서초대로74길 30,0,00030,00000,4163433,1,11650
6013,11650,잠원동,신반포12,50-5,106.19,2022,5,3,60000,15,1,1982,22.06~24.06,갱신,None,20000,130,11650-110,잠원로14길 41,0,00041,00000,4163526,1,11650
6014,11650,반포동,라인,70,59.97,2022,5,3,72000,0,10,1995,22.07~24.07,신규,None,,,11650-169,서래로10길 26,0,00026,00000,4163357,1,11650
6015,11650,반포동,반포푸르지오,10,84.82,2022,5,4,108000,0,6,2000,22.06~24.06,신규,None,,,11650-176,신반포로15길 4,0,00004,00000,4163450,1,11650
6016,11650,서초동,삼풍아파트,1685,130.73,2022,5,4,100000,150,4,1988,22.06~24.06,신규,None,,,11650-28,서초중앙로 200,0,00200,00000,3121024,3,11650
6017,11650,방배동,삼성래미안1,2626,84.91,2022,5,1,80000,0,1,2003,22.05~24.04,None,None,,,11650-503,방배선행길 2,0,00002,00000,4163671,1,11650
6018,11650,반포동,반포훼미리(101동),713-1,84.12,2022,5,2,64000,0,9,2002,22.05~24.05,갱신,사용,61000,,11650-259,주흥11길 40,0,00040,00000,4163549,1,11650
6019,11650,서초동,한라비발디스튜디오193,1363-25,19.99,2022,5,2,25500,0,9,2013,22.06~24.06,신규,None,,,11650-3926,강남대로39길 15-10,0,00015,00010,4163018,1,11650
6020,11650,방배동,방배대우디오빌,866-20,28.84,2022,5,2,25000,4,4,2005,22.06~24.06,갱신,사용,25000,,11650-3191,서초대로 17,0,00017,00000,2121002,1,11650
6021,11650,반포동,래미안퍼스티지,18-1,84.93,2022,5,2,30000,400,3,2009,22.05~23.11,갱신,None,30000,350,11650-3559,반포대로 275,0,00275,00000,2121003,2,11650
6022,11650,방배동,롯데캐슬헤론,754-1,103.7,2022,5,4,108150,0,17,2006,22.07~24.07,갱신,사용,103000,,11650-3317,동광로1길 112,0,00112,00000,4163119,1,11650
6023,11650,방배동,롯데캐슬아르떼,424-28,84.9145,2022,5,3,80000,140,9,2013,22.07~24.07,신규,None,,,11650-4044,방배천로18길 11,0,00011,00000,4163687,1,11650
6024,11650,잠원동,신반포7,65-32,107.29,2022,5,2,73500,21,7,1980,22.07~24.07,갱신,사용,70000,20,11650-128,잠원로 88,0,00088,00000,3121019,1,11650
6025,11650,반포동,한신서래,70-1,64.53,2022,5,3,51450,0,2,1987,22.05~24.05,갱신,사용,49000,,11650-232,사평대로28길 31,0,00031,00000,4163330,1,11650
6026,11650,반포동,반포미도2차아파트,60-5,71.49,2022,5,3,95000,0,15,1989,22.05~24.05,신규,None,,,11650-173,사평대로 240,0,00240,00000,2121001,2,11650
6027,11650,방배동,방배아트자이,3278,59.905,2022,5,3,33060,40,5,2018,None,신규,None,,,11650-4706,명달로9길 57,0,00057,00000,4163195,0,11650
6028,11650,잠원동,신반포2,73,93.71,2022,5,3,49300,0,12,1978,22.06~24.06,갱신,사용,47000,,11650-117,신반포로23길 41,0,00041,00000,4163452,1,11650
6029,11650,방배동,방배래미안타워,485-3,134.96,2022,5,2,96600,0,21,2005,22.06~24.06,갱신,None,92000,,11650-759,남부순환로 2183,0,02183,00000,2000003,1,11650
6030,11650,잠원동,훼미리,51,84.9,2022,5,3,76500,0,1,1992,22.07~24.07,신규,None,,,11650-154,잠원로 202-11,0,00202,00011,3121019,1,11650
6031,11650,서초동,서초동삼성쉐르빌2,1330,35.22,2022,5,2,28000,0,13,2002,22.05~24.05,신규,None,,,11650-608,강남대로53길 11,0,00011,00000,4163026,1,11650
6032,11650,서초동,서초아트자이,1583-10,165.5725,2022,5,3,140700,0,8,2009,22.05~24.07,갱신,사용,134000,,11650-3542,반포대로 58,0,00058,00000,2121003,3,11650
6033,11650,잠원동,래미안신반포팰리스,158,84.49,2022,5,3,126000,32,5,2016,22.06~24.06,갱신,사용,120000,30,11650-4439,잠원로8길 35,0,00035,00000,4163529,0,11650
6034,11650,반포동,반포자이,20-43,84.982,2022,5,3,157500,0,4,2009,22.07~24.07,갱신,사용,150000,,11650-3500,신반포로 270,0,00270,00000,3121017,2,11650
6035,11650,우면동,서초네이처힐1단지,707,49.87,2022,5,3,19740,0,4,2012,None,신규,None,,,11650-3863,형촌길 35,0,00035,00000,4163604,1,11650
6036,11650,방배동,방배대우디오빌,866-20,29.6,2022,5,2,26500,0,12,2005,22.05~24.05,갱신,None,23000,,11650-3191,서초대로 17,0,00017,00000,2121002,1,11650
6037,11650,반포동,반포두산힐스빌,54-5,58.7,2022,5,2,55000,0,9,2001,22.05~24.05,신규,None,,,11650-168,고무래로10길 16,0,00016,00000,4163042,1,11650
6038,11650,방배동,SK리더스뷰(파스텔시티),444-3,84.97,2022,5,2,108000,0,15,2006,22.05~24.05,신규,None,,,11650-3325,방배천로 11,0,00011,00000,3121012,1,11650
6039,11650,방배동,롯데캐슬아르떼,424-28,84.9321,2022,5,2,80000,140,11,2013,22.06~24.06,신규,None,,,11650-4044,방배천로18길 11,0,00011,00000,4163687,1,11650
6040,11650,서초동,래미안서초에스티지,1332-13,144.99,2022,5,2,189000,0,33,2016,22.05~24.05,갱신,사용,180000,,11650-4470,서운로 107,0,00107,00000,3121016,0,11650
6041,11650,잠원동,신반포2,73,107.31,2022,5,2,20000,250,11,1978,22.06~24.06,신규,None,,,11650-117,신반포로23길 41,0,00041,00000,4163452,1,11650
6042,11650,반포동,아크로리버파크,2-12,84.98,2022,5,2,45000,330,15,2016,22.06~24.06,갱신,None,40000,320,11650-4440,신반포로15길 19,0,00019,00000,4163450,0,11650
6043,11650,서초동,지에스타워,1675-10,26.43,2022,5,2,44000,0,4,2022,22.05~24.05,신규,None,,,11650-4967,서초대로58길 18,0,00018,00000,4163421,1,11650
6044,11650,서초동,삼풍아파트,1685,79.47,2022,5,2,20000,310,10,1988,22.07~24.06,신규,None,,,11650-28,서초중앙로 200,0,00200,00000,3121024,3,11650
6045,11650,내곡동,서초포레스타2단지,384,84.41,2022,5,1,78750,0,13,2015,22.05~24.05,갱신,사용,75000,,11650-4156,헌릉로8길 45,0,00045,00000,4163749,2,11650
6046,11650,잠원동,한신,56-3,84.52,2022,5,2,99750,0,7,1992,22.06~24.06,갱신,사용,95000,,11650-145,잠원로 150,0,00150,00000,3121019,1,11650
6047,11650,우면동,서초호반써밋,753,101.0482,2022,5,1,70000,50,10,2013,22.05~24.05,갱신,None,70000,,11650-3963,양재대로2길 109,0,00109,00000,4163748,1,11650
6048,11650,우면동,한라,67,59.98,2022,5,1,44000,0,4,1994,None,None,None,,,11650-483,바우뫼로 33,0,00033,00000,3121009,2,11650
6049,11650,양재동,양재한신휴플러스,12-10,84.89,2022,5,24,30000,152,9,2005,22.05~24.05,갱신,None,20000,170,11650-3205,강남대로 224,0,00224,00000,2102001,1,11650
6050,11650,우면동,코오롱,70,52.47,2022,5,28,36500,0,4,1994,22.06~24.06,갱신,사용,35000,,11650-482,바우뫼로 53,0,00053,00000,3121009,2,11650
6051,11650,우면동,동고,59,84.96,2022,5,23,77000,0,2,1995,22.07~24.07,신규,None,,,11650-480,바우뫼로7길 29,0,00029,00000,4163219,1,11650
6052,11650,우면동,한라,67,59.98,2022,5,3,46000,0,4,1994,22.07~24.07,신규,None,,,11650-483,바우뫼로 33,0,00033,00000,3121009,2,11650
6053,11650,방배동,현대멤피스,772-13,159.47,2022,5,5,160000,0,4,2001,22.08~24.08,신규,None,,,11650-373,방배로 239,0,00239,00000,3121010,1,11650
6054,11650,잠원동,아크로리버뷰신반포,159,78.48,2022,5,16,130000,270,25,2018,22.07~24.07,신규,None,,,11650-4676,잠원로 117,0,00117,00000,3121019,0,11650
6055,11650,잠원동,한신타워,71-11,59.81,2022,5,7,85000,0,14,1996,22.07~24.07,신규,None,,,11650-150,잠원로3길 8,0,00008,00000,4163527,1,11650
6056,11650,반포동,반포자이,20-43,84.943,2022,5,17,45000,450,24,2009,22.07~24.07,신규,None,,,11650-3500,신반포로 270,0,00270,00000,3121017,2,11650
6057,11650,반포동,디에이치반포라클라스,1343,50.9833,2022,5,28,60000,165,2,2021,22.06~23.11,신규,None,,,11650-4959,서초중앙로 206,None,00206,00000,3121024,0,11650
6058,11650,반포동,디에이치반포라클라스,1343,84.9671,2022,5,10,205000,0,4,2021,22.07~24.07,신규,None,,,11650-4959,서초중앙로 206,None,00206,00000,3121024,0,11650
6059,11650,반포동,반포리체,30-26,84.967,2022,5,3,120750,0,7,2010,22.11~23.06,갱신,사용,115000,,11650-3617,고무래로 35,0,00035,00000,3121001,1,11650
6060,11650,서초동,서초래미안,1682,111.32,2022,5,3,170000,0,2,2003,22.07~24.07,신규,None,,,11650-523,서초대로65길 13-10,0,00013,00010,4163425,1,11650
6061,11650,서초동,서초이오빌,1593-7,45.96,2022,5,2,1000,100,14,2003,22.05~23.05,갱신,사용,1000,110,11650-521,효령로53길 45,0,00045,00000,4163646,1,11650
6062,11650,서초동,서초자연인아파트(102동),1344-23,35.0,2022,5,7,20000,15,3,2013,22.07~24.07,신규,None,,,11650-3886,서운로9길 18,0,00018,00000,4163381,1,11650
6063,11650,우면동,동고,59,84.96,2022,6,25,49100,0,10,1995,None,None,None,,,11650-480,바우뫼로7길 29,0,00029,00000,4163219,1,11650
6064,11650,서초동,유원서초,1687,84.82,2022,6,8,40000,132,8,1993,None,None,None,,,11650-62,서초중앙로24길 43,0,00043,00000,4163710,1,11650
6065,11650,잠원동,한강,49-8,84.53,2022,6,21,94500,0,8,1989,None,None,None,,,11650-144,잠원로 213-10,0,00213,00010,3121019,1,11650
6066,11650,우면동,동고,59,84.96,2022,6,25,49100,0,10,1995,None,None,None,,,11650-480,바우뫼로7길 29,0,00029,00000,4163219,1,11650
6067,11650,서초동,우성아파트,1326-17,59.93,2022,6,8,65000,0,6,1998,None,None,None,,,11650-60,서초대로74길 30,0,00030,00000,4163433,1,11650
6068,11650,서초동,디아레나서초,1588-5,29.69,2022,6,30,33600,0,7,2020,None,None,None,,,11650-4779,효령로53길 24,0,00024,00000,4163646,0,11650
6069,11650,반포동,반포훼미리(102동),712-19,84.74,2022,6,23,20000,230,6,2003,None,None,None,,,11650-549,주흥13길 38,0,00038,00000,4163550,1,11650
6070,11650,서초동,삼풍아파트,1685,79.47,2022,6,25,66100,0,14,1988,None,None,None,,,11650-28,서초중앙로 200,0,00200,00000,3121024,3,11650
6071,11650,잠원동,반포센트럴자이,162,84.98,2022,6,28,70000,166,3,2020,None,None,None,,,11650-4805,반포대로 310-6,0,00310,00006,2121003,1,11650
6072,11650,반포동,반포미도2차아파트,60-5,71.49,2022,6,17,40000,80,2,1989,None,None,None,,,11650-173,사평대로 240,0,00240,00000,2121001,2,11650
6073,11650,서초동,서초교대e편한세상,1686-9,84.68,2022,6,16,140000,0,9,2010,None,None,None,,,11650-3579,서초중앙로24길 33,0,00033,00000,4163710,1,11650
6074,11650,서초동,풍림아이원플러스,1338-1,34.4237,2022,6,13,10000,51,10,2004,None,None,None,,,11650-701,효령로77길 14,0,00014,00000,4163659,1,11650
6075,11650,방배동,방배그랑자이,3283,54.9954,2022,6,16,23440,74,16,2021,None,None,None,,,11650-4970,방배로 21,0,00021,00000,3121010,1,11650
6076,11650,서초동,서초센트럴IPARK,1582-3,80.5098,2022,6,9,60000,250,12,2020,None,None,None,,,11650-4827,반포대로18길 36,0,00036,00000,4163228,0,11650
6077,11650,방배동,방배2차e-편한세상,881-26,164.53,2022,6,14,170000,0,6,2004,None,None,None,,,11650-510,서초대로33길 22,0,00022,00000,4163401,1,11650
6078,11650,방배동,방배마에스트로,866-10,35.37,2022,6,18,65000,0,6,2019,None,None,None,,,11650-4693,서초대로 13,0,00013,00000,2121002,1,11650
6079,11650,신원동,서초포레스타6단지,619,59.98,2022,6,6,60600,0,2,2015,None,None,None,,,11650-4140,청계산로9길 1-12,0,00001,00012,4163751,1,11650
6080,11650,방배동,자현유하우스,940-4,32.54,2022,6,25,36750,0,8,2018,None,None,None,,,11650-4682,서초대로16길 9,0,00009,00000,4163386,1,11650
6081,11650,양재동,신영체르니,90,32.08,2022,6,18,27300,0,5,2002,None,None,None,,,11650-461,논현로27길 57,0,00057,00000,4163097,1,11650
6082,11650,서초동,서초이오빌,1593-7,36.66,2022,6,22,1000,110,19,2003,None,None,None,,,11650-521,효령로53길 45,0,00045,00000,4163646,1,11650
6083,11650,서초동,서초푸르지오써밋,1311-10,84.93,2022,6,2,50000,330,10,2017,None,None,None,,,11650-4550,서운로 212,0,00212,00000,3121016,1,11650
6084,11650,내곡동,서초더샵포레,411,84.81,2022,6,11,105000,0,14,2014,None,None,None,,,11650-4063,헌릉로8길 58,0,00058,00000,4163749,2,11650
6085,11650,서초동,서초노블레스아파트,1362-10,26.74,2022,6,18,40950,0,5,2019,None,None,None,,,11650-4745,강남대로39길 15-11,None,00015,00011,4163018,0,11650
6086,11650,서초동,서초동삼성쉐르빌2,1330,51.08,2022,6,15,2000,152,19,2002,None,None,None,,,11650-608,강남대로53길 11,0,00011,00000,4163026,1,11650
6087,11650,서초동,브라운스톤서초(1677-1),1677-1,84.23,2022,6,9,10000,223,11,2006,None,None,None,,,11650-3278,서초대로 334,0,00334,00000,2121002,2,11650
6088,11650,잠원동,동아,157,84.91,2022,6,9,100000,0,7,2002,None,None,None,,,11650-102,신반포로33길 15,0,00015,00000,4163453,1,11650
6089,11650,반포동,반포루이캐슬,550,152.7,2022,6,21,110250,0,5,2006,None,None,None,,,11650-3328,반포대로39길 64-5,0,00064,00005,4163242,1,11650
6090,11650,서초동,서초노블레스아파트,1362-10,26.74,2022,6,18,40950,0,5,2019,None,None,None,,,11650-4745,강남대로39길 15-11,None,00015,00011,4163018,0,11650
6091,11650,반포동,반포푸르지오,10,84.82,2022,6,7,90000,90,8,2000,None,None,None,,,11650-176,신반포로15길 4,0,00004,00000,4163450,1,11650
6092,11650,우면동,호반써밋서초파크,788,51.89,2022,6,30,57000,0,12,2013,None,None,None,,,11650-3974,양재대로2길 33,0,00033,00000,4163748,1,11650
6093,11650,반포동,반포써밋,1342,59.9207,2022,6,30,92600,0,13,2018,None,None,None,,,11650-4703,고무래로 89,0,00089,00000,3121001,0,11650
6094,11650,양재동,우성,154-2,73.15,2022,6,27,52500,0,3,1991,None,None,None,,,11650-440,바우뫼로 91,0,00091,00000,3121009,1,11650
6095,11650,신원동,서초포레스타6단지,619,59.98,2022,6,6,60600,0,2,2015,None,None,None,,,11650-4140,청계산로9길 1-12,0,00001,00012,4163751,1,11650
6096,11650,서초동,더샵서초,1445-14,152.99,2022,6,7,110000,20,21,2006,None,None,None,,,11650-3284,서초중앙로2길 21,0,00021,00000,4163718,1,11650
6097,11650,서초동,서초2차e-편한세상,1529,116.745,2022,6,24,100800,0,2,2005,None,None,None,,,11650-774,효령로49길 57,0,00057,00000,4163642,1,11650
6098,11650,서초동,헤센파크힐,1633-4,32.1,2022,6,8,46100,0,4,2018,None,None,None,,,11650-4640,사임당로 115,0,00115,00000,3121014,0,11650
6099,11650,서초동,서초이오빌,1593-7,58.48,2022,6,21,42000,0,16,2003,None,None,None,,,11650-521,효령로53길 45,0,00045,00000,4163646,1,11650
6100,11650,잠원동,신반포2,73,92.2,2022,6,10,42000,84,5,1978,None,None,None,,,11650-117,신반포로23길 41,0,00041,00000,4163452,1,11650
6101,11650,반포동,반포미도2차아파트,60-5,59.07,2022,6,18,57000,0,8,1989,None,None,None,,,11650-173,사평대로 240,0,00240,00000,2121001,2,11650
6102,11650,우면동,서초네이처힐6단지,737,84.77,2022,6,18,57500,65,10,2013,None,None,None,,,11650-3874,태봉로2길 30,0,00030,00000,4163582,1,11650
6103,11650,우면동,서초네이처힐3단지,717,84.84,2022,6,18,70000,80,12,2013,None,None,None,,,11650-3864,태봉로2길 60,0,00060,00000,4163582,1,11650
6104,11650,잠원동,한강,49-8,84.53,2022,6,17,78750,0,12,1989,None,None,None,,,11650-144,잠원로 213-10,0,00213,00010,3121019,1,11650
6105,11650,서초동,"마제스타시티(힐스테이트서리풀101,102동)",1498-5,59.97,2022,6,17,96600,0,9,2017,None,None,None,,,11650-4516,서초대로38길 12,0,00012,00000,4163404,1,11650
6106,11650,서초동,서초대우아이빌,1675-11,37.777,2022,6,11,10000,68,5,2003,None,None,None,,,11650-606,서초대로58길 10,0,00010,00000,4163421,1,11650
6107,11650,방배동,한진로즈힐,3276,102.503,2022,6,3,30000,100,8,2005,None,None,None,,,11650-764,서초대로1길 2,0,00002,00000,4163389,1,11650
6108,11650,잠원동,강변,53-15,66.29,2022,6,13,40000,125,13,1987,None,None,None,,,11650-97,잠원로 166-17,0,00166,00017,3121019,1,11650
6109,11650,우면동,서초힐스,773,84.95,2022,6,11,66000,40,10,2012,None,None,None,,,11650-3821,양재대로2길 90,0,00090,00000,4163748,1,11650
6110,11650,서초동,디아레나서초,1588-5,26.94,2022,6,8,32550,0,5,2020,None,None,None,,,11650-4779,효령로53길 24,0,00024,00000,4163646,0,11650
6111,11650,우면동,서초힐스,773,74.97,2022,6,10,75000,0,10,2012,None,None,None,,,11650-3821,양재대로2길 90,0,00090,00000,4163748,1,11650
6112,11650,방배동,삼호한숲,1030-1,59.98,2022,6,4,55650,0,6,1998,None,None,None,,,11650-315,방배로3길 10-3,0,00010,00003,4163274,1,11650
6113,11650,서초동,서초동삼성쉐르빌2,1330,35.22,2022,6,24,1000,90,7,2002,22.07~24.06,신규,None,,,11650-608,강남대로53길 11,0,00011,00000,4163026,1,11650
